ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	geneID	Count	Contrast	Ontology	Direction
GO:0002764	immune response-regulating signaling pathway	16/174	132/2798	0.00670183004362201	0.0309540775139791	ACTB/ACTR2/ARPC1A/ARPC2/ARPC4/BRK1/CYFIP2/NCKAP1/PPP3CA/PPP3CB/PRKCB/PRNP/PSMA5/PSMB5/THY1/WASL	16	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0009914	hormone transport	11/174	77/2798	0.00712408148041351	0.0326861997069343	ADCY5/ARHGEF7/C2CD2L/OXCT1/PCLO/PPP3CA/PPP3CB/RAPGEF4/SCG5/VAMP7/VGF	11	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0022604	regulation of cell morphogenesis	16/174	133/2798	0.00720954066607617	0.0326861997069343	ALDOA/ARHGEF7/ARPC2/CAMK2B/CDK5/CPNE5/L1CAM/MAP2K1/PALM/PLXNA4/PPP3CA/RAP2A/SYT1/THY1/UNC13A/VAMP7	16	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0044089	positive regulation of cellular component biogenesis	16/174	133/2798	0.00720954066607617	0.0326861997069343	ABI2/ACTR2/ACTR3B/ARPC1A/ARPC2/ARPC4/ARPC5L/BRK1/CUL4B/GPM6A/NCKAP1/NRXN3/PALM/PIP4K2B/WASF1/WASL	16	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0007204	positive regulation of cytosolic calcium ion concentration	8/174	47/2798	0.00739316730757535	0.0333143331725499	ADCY5/ANK2/FKBP1A/GNB1/NPTN/SLC8A1/SNCA/THY1	8	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0051282	regulation of sequestering of calcium ion	6/174	29/2798	0.00758501521885755	0.0339716742226408	ANK2/FKBP1A/SLC25A23/SLC8A1/SNCA/THY1	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0006887	exocytosis	19/174	171/2798	0.00832301050454142	0.0370045101500089	ALDOA/CDK5/CPLX2/NSF/PCLO/PPP3CB/RAB3A/RAB3D/RAPGEF4/SCAMP1/SEPT5/SNCA/STXBP1/SYN1/SYT1/TMSB4X/UNC13A/VAMP2/VAMP7	19	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0009746	response to hexose	8/174	48/2798	0.00841239202327673	0.0370045101500089	ADCY5/C2CD2L/OXCT1/PPP3CA/PPP3CB/SLC8A1/TH/VAMP2	8	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0009749	response to glucose	8/174	48/2798	0.00841239202327673	0.0370045101500089	ADCY5/C2CD2L/OXCT1/PPP3CA/PPP3CB/SLC8A1/TH/VAMP2	8	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0007270	neuron-neuron synaptic transmission	7/174	39/2798	0.00898742342603494	0.0393000349813007	CDK5/GRM4/SNCA/STXBP1/SYT1/TH/UNC13A	7	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0010256	endomembrane system organization	20/174	185/2798	0.00921898610007201	0.040075474870313	ANK2/AP3D1/ARHGEF7/ATL1/CHMP6/DPP6/GPR158/MAP2K1/NSF/PACSIN1/PALM/PPP2R1A/PRKCB/RAP2A/SGIP1/STXBP1/VAMP2/VAMP7/WASL/YWHAZ	20	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0016358	dendrite development	9/174	59/2798	0.00952701291761097	0.0411722955913129	CAMK2B/CDK5/HPRT1/OPA1/PACSIN1/PALM/PPP3CA/RAP2A/VAMP7	9	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0051094	positive regulation of developmental process	21/174	199/2798	0.0100541787290071	0.0431978958182339	AP3D1/ARHGEF7/ARPC2/CAMK2B/CPNE5/DNM1L/GPM6B/L1CAM/MAP2K1/NPTN/NRXN3/OPA1/PACSIN1/PALM/PLCB1/PRKCB/SLC8A1/SYT1/TMEM30A/UNC13A/VAMP7	21	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0072659	protein localization to plasma membrane	10/174	70/2798	0.0101502777760245	0.0433587010201279	ANK2/DPP6/GPR158/NSF/PACSIN1/PALM/RAP2A/STXBP1/VAMP2/VAMP7	10	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0048667	cell morphogenesis involved in neuron differentiation	17/174	150/2798	0.01024213029714	0.0434996223539453	ATL1/CAMK2B/CDK5/DPYSL5/HPRT1/KIF5C/L1CAM/MAP2K1/NRXN3/PLXNA4/PPP3CA/PPP3CB/RAB3A/RAP2A/STXBP1/THY1/VAMP7	17	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0010769	regulation of cell morphogenesis involved in differentiation	11/174	81/2798	0.0104036624273625	0.0438595213752451	ARHGEF7/ARPC2/CAMK2B/CDK5/L1CAM/MAP2K1/PLXNA4/PPP3CA/RAP2A/THY1/VAMP7	11	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0006835	dicarboxylic acid transport	6/174	31/2798	0.0106018391609036	0.0438595213752451	ARL6IP5/RAB3A/SNCA/STXBP1/SYT1/VAMP2	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0051208	sequestering of calcium ion	6/174	31/2798	0.0106018391609036	0.0438595213752451	ANK2/FKBP1A/SLC25A23/SLC8A1/SNCA/THY1	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0072583	clathrin-dependent endocytosis	6/174	31/2798	0.0106018391609036	0.0438595213752451	AP2B1/CDK5/PACSIN1/SNCA/SYT1/WASL	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0009743	response to carbohydrate	9/174	60/2798	0.0106236188446128	0.0438595213752451	ADCY5/C2CD2L/OXCT1/PPP3CA/PPP3CB/PRKCB/SLC8A1/TH/VAMP2	9	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0007009	plasma membrane organization	12/174	93/2798	0.0112938249985611	0.0463674259663148	ANK2/DPP6/GPR158/NSF/PACSIN1/PALM/RAP2A/SGIP1/STXBP1/VAMP2/VAMP7/WASL	12	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0050801	ion homeostasis	18/174	164/2798	0.011482334832803	0.0468809140411127	ADCY5/ANK2/AP3D1/ATP1A1/ATP2B1/ATP2B3/ATP6V0D1/FKBP1A/GNB1/NPTN/PRKCB/PRNP/SLC25A23/SLC4A3/SLC8A1/SLC8A2/SNCA/THY1	18	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0051279	regulation of release of sequestered calcium ion into cytosol	5/174	23/2798	0.0118039699055172	0.047696770382505	ANK2/FKBP1A/SLC8A1/SNCA/THY1	5	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0008016	regulation of heart contraction	9/174	61/2798	0.011812681769618	0.047696770382505	ANK2/ATP1A1/ATP2B1/ATP2B3/CACNA2D3/GNAO1/SLC8A1/SLC8A2/TH	9	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0007010	cytoskeleton organization	30/174	320/2798	0.0119616185832994	0.047696770382505	ABI2/ACTB/ACTR2/ACTR3B/ADD2/ALDOA/ANK2/ARPC1A/ARPC2/ARPC4/ARPC5L/BRK1/CAP2/CDK5/EPB41L1/GPM6B/NCKAP1/NES/PACSIN1/PALM/PCLO/PDXP/PHACTR1/PPP2R1A/RAP2A/SNCA/THY1/TMSB4X/WASF1/WASL	30	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0034284	response to monosaccharide	8/174	51/2798	0.0121055334418011	0.047696770382505	ADCY5/C2CD2L/OXCT1/PPP3CA/PPP3CB/SLC8A1/TH/VAMP2	8	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0051480	regulation of cytosolic calcium ion concentration	8/174	51/2798	0.0121055334418011	0.047696770382505	ADCY5/ANK2/FKBP1A/GNB1/NPTN/SLC8A1/SNCA/THY1	8	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:1901698	response to nitrogen compound	24/174	241/2798	0.0121721551549174	0.047696770382505	ADCY5/ATP6V0D1/CDK5/GNAO1/GNB1/GNG7/GPI/GSS/HPRT1/MAP2K1/PDE1B/PDE2A/PDXP/PENK/PLCB1/PPP1R1B/PPP3CA/PRKCB/SLC8A1/SNCA/TH/UROS/VAMP2/VGF	24	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0060047	heart contraction	10/174	72/2798	0.0123172956696056	0.047696770382505	ANK2/ATP1A1/ATP2B1/ATP2B3/CACNA2D3/DNM1L/GNAO1/SLC8A1/SLC8A2/TH	10	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0071326	cellular response to monosaccharide stimulus	6/174	32/2798	0.0123921243754275	0.047696770382505	ADCY5/C2CD2L/OXCT1/PPP3CA/PPP3CB/TH	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0071331	cellular response to hexose stimulus	6/174	32/2798	0.0123921243754275	0.047696770382505	ADCY5/C2CD2L/OXCT1/PPP3CA/PPP3CB/TH	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0071333	cellular response to glucose stimulus	6/174	32/2798	0.0123921243754275	0.047696770382505	ADCY5/C2CD2L/OXCT1/PPP3CA/PPP3CB/TH	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:1903779	regulation of cardiac conduction	6/174	32/2798	0.0123921243754275	0.047696770382505	ANK2/ATP1A1/ATP2B1/ATP2B3/SLC8A1/SLC8A2	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0023061	signal release	20/125	133/2798	8.84072316035167e-07	0.000503921220140045	ADCY5/ARHGEF7/CDK5/CPLX2/GAD1/GAD2/OXCT1/PPP3CA/RAB3GAP1/RAPGEF4/SCG5/SNCA/STX1A/STXBP5L/SYN1/SYN2/SYT1/VAMP2/VAMP7/VGF	20	LB-NL+ vs LB-NL-	BP	down
GO:0007267	cell-cell signaling	32/125	351/2798	3.54677868867302e-05	0.00741876132898039	ADCY5/ANK2/ARHGEF7/CDK5/CPE/CPLX2/DKK3/DLG2/GAD1/GAD2/GNAO1/GNB1/NCDN/OXCT1/PENK/PLCB1/PPP3CA/RAB3GAP1/RAPGEF4/RHOA/SCG5/SNCA/STX1A/STXBP5L/SYN1/SYN2/SYT1/TH/TUSC2/VAMP2/VAMP7/VGF	32	LB-NL+ vs LB-NL-	BP	down
GO:0006836	neurotransmitter transport	13/125	82/2798	4.86542461689593e-05	0.00741876132898039	CDK5/CPLX2/GAD1/GAD2/GPM6B/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/VAMP2	13	LB-NL+ vs LB-NL-	BP	down
GO:0051049	regulation of transport	38/125	466/2798	6.95009012285416e-05	0.00741876132898039	ADCY5/ANK2/ARFGAP1/ARHGEF7/ARL6IP5/ATP1A1/ATP8A1/CACNA2D3/CDK5/CPLX2/DNM1L/DPP6/GNAO1/GNB5/GPM6B/NUTF2/OXCT1/PAM/PDCD5/PDE2A/PKIA/PPP3CA/RAB3GAP1/RAPGEF4/RHOA/SCG5/SCN2A/SGIP1/SNCA/STX1A/STXBP5L/SYN1/SYT1/THY1/TMEM30A/VAMP2/VAMP7/WASL	38	LB-NL+ vs LB-NL-	BP	down
GO:0001505	regulation of neurotransmitter levels	13/125	86/2798	8.14400902936604e-05	0.00741876132898039	CDK5/CPLX2/GAD1/GAD2/GPM6B/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/VAMP2	13	LB-NL+ vs LB-NL-	BP	down
GO:0017156	calcium ion regulated exocytosis	9/125	44/2798	9.99643582848829e-05	0.00741876132898039	CDK5/CPLX2/RAB3GAP1/RAPGEF4/STX1A/SYN1/SYT1/VAMP2/VAMP7	9	LB-NL+ vs LB-NL-	BP	down
GO:0007269	neurotransmitter secretion	11/125	65/2798	0.000104122966020777	0.00741876132898039	CDK5/CPLX2/GAD1/GAD2/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/VAMP2	11	LB-NL+ vs LB-NL-	BP	down
GO:0099643	signal release from synapse	11/125	65/2798	0.000104122966020777	0.00741876132898039	CDK5/CPLX2/GAD1/GAD2/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/VAMP2	11	LB-NL+ vs LB-NL-	BP	down
GO:0099531	presynaptic process involved in chemical synaptic transmission	11/125	67/2798	0.000138487130677381	0.00877085160956743	CDK5/CPLX2/GAD1/GAD2/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/VAMP2	11	LB-NL+ vs LB-NL-	BP	down
GO:1903530	regulation of secretion by cell	18/125	161/2798	0.000205157489167234	0.0104239569452226	ADCY5/ARHGEF7/CDK5/CPLX2/DNM1L/OXCT1/PAM/PPP3CA/RAB3GAP1/RAPGEF4/SCG5/SNCA/STX1A/STXBP5L/SYN1/SYT1/VAMP2/VAMP7	18	LB-NL+ vs LB-NL-	BP	down
GO:0010817	regulation of hormone levels	14/125	107/2798	0.000214113590975479	0.0104239569452226	ADCY5/ALDH1A1/ARHGEF7/ATP1A1/CPE/DKK3/OXCT1/PPP3CA/RAPGEF4/SCG5/STX1A/STXBP5L/VAMP7/VGF	14	LB-NL+ vs LB-NL-	BP	down
GO:0060078	regulation of postsynaptic membrane potential	6/125	21/2798	0.000220165797998165	0.0104239569452226	CDK5/PPP3CA/RAB3GAP1/SCN2A/SNCA/STX1A	6	LB-NL+ vs LB-NL-	BP	down
GO:0060079	excitatory postsynaptic potential	5/125	14/2798	0.000237739368926129	0.0104239569452226	CDK5/PPP3CA/RAB3GAP1/SNCA/STX1A	5	LB-NL+ vs LB-NL-	BP	down
GO:0017157	regulation of exocytosis	11/125	72/2798	0.000269045365548061	0.0106897147468988	CDK5/CPLX2/RAB3GAP1/RAPGEF4/SNCA/STX1A/STXBP5L/SYN1/SYT1/VAMP2/VAMP7	11	LB-NL+ vs LB-NL-	BP	down
GO:0099504	synaptic vesicle cycle	9/125	50/2798	0.000281308282813126	0.0106897147468988	CDK5/CPLX2/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/TH/VAMP2	9	LB-NL+ vs LB-NL-	BP	down
GO:0006816	calcium ion transport	12/125	86/2798	0.000338440249936014	0.0120569339039705	ANK2/ATP2B1/ATP2B3/CACNA2D3/CDK5/GNAO1/GNB5/PDE2A/PPP3CA/SLC25A23/SNCA/THY1	12	LB-NL+ vs LB-NL-	BP	down
GO:0048489	synaptic vesicle transport	9/125	53/2798	0.000444053201316716	0.0140616847083627	AP3D1/CDK5/CPLX2/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/VAMP2	9	LB-NL+ vs LB-NL-	BP	down
GO:0097480	establishment of synaptic vesicle localization	9/125	53/2798	0.000444053201316716	0.0140616847083627	AP3D1/CDK5/CPLX2/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/VAMP2	9	LB-NL+ vs LB-NL-	BP	down
GO:0051046	regulation of secretion	18/125	173/2798	0.000507605568357808	0.0152281670507342	ADCY5/ARHGEF7/CDK5/CPLX2/DNM1L/OXCT1/PAM/PPP3CA/RAB3GAP1/RAPGEF4/SCG5/SNCA/STX1A/STXBP5L/SYN1/SYT1/VAMP2/VAMP7	18	LB-NL+ vs LB-NL-	BP	down
GO:0099003	vesicle-mediated transport in synapse	8/125	44/2798	0.000578578256482797	0.0160303626460626	CDK5/CPLX2/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/VAMP2	8	LB-NL+ vs LB-NL-	BP	down
GO:0097479	synaptic vesicle localization	9/125	55/2798	0.000590592308012833	0.0160303626460626	AP3D1/CDK5/CPLX2/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/VAMP2	9	LB-NL+ vs LB-NL-	BP	down
GO:0099565	chemical synaptic transmission, postsynaptic	5/125	17/2798	0.000659280668101661	0.0167523016222203	CDK5/PPP3CA/RAB3GAP1/SNCA/STX1A	5	LB-NL+ vs LB-NL-	BP	down
GO:0070838	divalent metal ion transport	12/125	93/2798	0.000705360068304015	0.0167523016222203	ANK2/ATP2B1/ATP2B3/CACNA2D3/CDK5/GNAO1/GNB5/PDE2A/PPP3CA/SLC25A23/SNCA/THY1	12	LB-NL+ vs LB-NL-	BP	down
GO:0072511	divalent inorganic cation transport	12/125	93/2798	0.000705360068304015	0.0167523016222203	ANK2/ATP2B1/ATP2B3/CACNA2D3/CDK5/GNAO1/GNB5/PDE2A/PPP3CA/SLC25A23/SNCA/THY1	12	LB-NL+ vs LB-NL-	BP	down
GO:1902803	regulation of synaptic vesicle transport	5/125	18/2798	0.000880483943103343	0.0200750339027562	CDK5/RAB3GAP1/SNCA/STX1A/SYN1	5	LB-NL+ vs LB-NL-	BP	down
GO:0030001	metal ion transport	18/125	182/2798	0.000938917544897491	0.0205839615612142	ANK2/ATP1A1/ATP2B1/ATP2B3/ATP6V0A1/ATP6V0D1/CACNA2D3/CDK5/DPP6/GNAO1/GNB5/PDE2A/PPP3CA/SCN2A/SLC25A23/SNCA/THY1/VAMP2	18	LB-NL+ vs LB-NL-	BP	down
GO:0042493	response to drug	13/125	111/2798	0.00107820858379852	0.0227621812135244	ATP1A1/CTPS1/GAD1/GAD2/GNAO1/OXCT1/PAM/PDE2A/PPP3CA/RAP2A/SNCA/TH/TMEM30A	13	LB-NL+ vs LB-NL-	BP	down
GO:0055082	cellular chemical homeostasis	17/125	170/2798	0.00116130232099252	0.0228585501652727	ADCY5/ANK2/AP3D1/ATP1A1/ATP2B1/ATP2B3/ATP6V0A1/ATP6V0D1/GNB1/OXCT1/PDK3/PPP3CA/RAP1GDS1/SLC25A23/SNCA/TH/THY1	17	LB-NL+ vs LB-NL-	BP	down
GO:0016079	synaptic vesicle exocytosis	7/125	38/2798	0.00119032449782798	0.0228585501652727	CDK5/CPLX2/RAB3GAP1/STX1A/SYN1/SYT1/VAMP2	7	LB-NL+ vs LB-NL-	BP	down
GO:0051650	establishment of vesicle localization	12/125	99/2798	0.00124410316519917	0.0228585501652727	AP3D1/CDK5/CPLX2/DYNC1I1/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/VAMP2/VAMP7/WASL	12	LB-NL+ vs LB-NL-	BP	down
GO:0042391	regulation of membrane potential	11/125	86/2798	0.00127590469191563	0.0228585501652727	ANK2/ARL6IP5/ATP1A1/CDK5/PPP3CA/RAB3GAP1/SCN2A/SNCA/SPG20/STX1A/TUSC2	11	LB-NL+ vs LB-NL-	BP	down
GO:0070588	calcium ion transmembrane transport	9/125	61/2798	0.00128328702682232	0.0228585501652727	ANK2/ATP2B1/ATP2B3/CACNA2D3/GNB5/PDE2A/SLC25A23/SNCA/THY1	9	LB-NL+ vs LB-NL-	BP	down
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	5/125	20/2798	0.00148242260587157	0.024566966775584	CDK5/PPP3CA/RHOA/SPG20/THY1	5	LB-NL+ vs LB-NL-	BP	down
GO:0014047	glutamate secretion	5/125	20/2798	0.00148242260587157	0.024566966775584	RAB3GAP1/SNCA/STX1A/SYT1/VAMP2	5	LB-NL+ vs LB-NL-	BP	down
GO:0051223	regulation of protein transport	17/125	174/2798	0.00150849795990428	0.024566966775584	ADCY5/CDK5/DNM1L/NUTF2/OXCT1/PAM/PDCD5/PDE2A/PKIA/PPP3CA/RAPGEF4/RHOA/STX1A/STXBP5L/TMEM30A/VAMP2/VAMP7	17	LB-NL+ vs LB-NL-	BP	down
GO:0007186	G-protein coupled receptor signaling pathway	12/125	102/2798	0.0016211583008386	0.0256162735718116	ADCY5/CPE/GNAO1/GNAZ/GNB1/GNB5/PALM/PENK/PLCB1/RAPGEF4/SCG5/SNCA	12	LB-NL+ vs LB-NL-	BP	down
GO:0046879	hormone secretion	10/125	76/2798	0.00171090075553907	0.0256162735718116	ADCY5/ARHGEF7/OXCT1/PPP3CA/RAPGEF4/SCG5/STX1A/STXBP5L/VAMP7/VGF	10	LB-NL+ vs LB-NL-	BP	down
GO:0051648	vesicle localization	12/125	103/2798	0.00176608320632206	0.0256162735718116	AP3D1/CDK5/CPLX2/DYNC1I1/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/VAMP2/VAMP7/WASL	12	LB-NL+ vs LB-NL-	BP	down
GO:0009914	hormone transport	10/125	77/2798	0.00189291977467064	0.0256162735718116	ADCY5/ARHGEF7/OXCT1/PPP3CA/RAPGEF4/SCG5/STX1A/STXBP5L/VAMP7/VGF	10	LB-NL+ vs LB-NL-	BP	down
GO:0046883	regulation of hormone secretion	9/125	65/2798	0.00203331187664911	0.0256162735718116	ADCY5/ARHGEF7/OXCT1/PPP3CA/RAPGEF4/SCG5/STX1A/STXBP5L/VAMP7	9	LB-NL+ vs LB-NL-	BP	down
GO:0007268	chemical synaptic transmission	17/125	179/2798	0.00206295713424949	0.0256162735718116	CDK5/CPLX2/DLG2/GAD1/GAD2/NCDN/PENK/PPP3CA/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/VAMP2/VGF	17	LB-NL+ vs LB-NL-	BP	down
GO:0098916	anterograde trans-synaptic signaling	17/125	179/2798	0.00206295713424949	0.0256162735718116	CDK5/CPLX2/DLG2/GAD1/GAD2/NCDN/PENK/PPP3CA/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/VAMP2/VGF	17	LB-NL+ vs LB-NL-	BP	down
GO:0099536	synaptic signaling	17/125	179/2798	0.00206295713424949	0.0256162735718116	CDK5/CPLX2/DLG2/GAD1/GAD2/NCDN/PENK/PPP3CA/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/VAMP2/VGF	17	LB-NL+ vs LB-NL-	BP	down
GO:0099537	trans-synaptic signaling	17/125	179/2798	0.00206295713424949	0.0256162735718116	CDK5/CPLX2/DLG2/GAD1/GAD2/NCDN/PENK/PPP3CA/RAB3GAP1/SNCA/STX1A/SYN1/SYN2/SYT1/TH/VAMP2/VGF	17	LB-NL+ vs LB-NL-	BP	down
GO:0006835	dicarboxylic acid transport	6/125	31/2798	0.00206727821807602	0.0256162735718116	ARL6IP5/RAB3GAP1/SNCA/STX1A/SYT1/VAMP2	6	LB-NL+ vs LB-NL-	BP	down
GO:0050773	regulation of dendrite development	6/125	31/2798	0.00206727821807602	0.0256162735718116	CDK5/OPA1/PALM/PPP3CA/RAP2A/VAMP7	6	LB-NL+ vs LB-NL-	BP	down
GO:0030705	cytoskeleton-dependent intracellular transport	7/125	43/2798	0.00252326985825151	0.0306013578553907	AP3D1/DYNC1I1/KIF1A/KIF5C/OPA1/VAMP7/WASL	7	LB-NL+ vs LB-NL-	BP	down
GO:0051050	positive regulation of transport	21/125	248/2798	0.0026153430482083	0.0310571986974735	ANK2/ARHGEF7/ATP8A1/CDK5/DNM1L/NUTF2/OXCT1/PDCD5/PPP3CA/RAB3GAP1/RHOA/SGIP1/SNCA/STX1A/STXBP5L/SYT1/THY1/TMEM30A/VAMP2/VAMP7/WASL	21	LB-NL+ vs LB-NL-	BP	down
GO:0098655	cation transmembrane transport	16/125	168/2798	0.00272949346297837	0.0315461345890028	ANK2/ATP1A1/ATP2B1/ATP2B3/ATP6V0A1/ATP6V0D1/ATP8A1/CACNA2D3/DPP6/GNB5/PDE2A/SCN2A/SLC25A23/SNCA/THY1/VAMP2	16	LB-NL+ vs LB-NL-	BP	down
GO:0032940	secretion by cell	23/125	283/2798	0.00276720478850902	0.0315461345890028	ADCY5/ARHGEF7/CDK5/CPLX2/DNM1L/GAD1/GAD2/OXCT1/PAM/PPP3CA/RAB3GAP1/RAPGEF4/SCAMP1/SCG5/SNCA/STX1A/STXBP5L/SYN1/SYN2/SYT1/VAMP2/VAMP7/VGF	23	LB-NL+ vs LB-NL-	BP	down
GO:0033157	regulation of intracellular protein transport	10/125	82/2798	0.00305281921401423	0.0331475767431719	CDK5/NUTF2/PDCD5/PDE2A/PKIA/PPP3CA/RHOA/TMEM30A/VAMP2/VAMP7	10	LB-NL+ vs LB-NL-	BP	down
GO:0051640	organelle localization	16/125	170/2798	0.00308214310068089	0.0331475767431719	AP3D1/ATCAY/CDK5/CHMP6/CPLX2/DNM1L/DYNC1I1/OPA1/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/VAMP2/VAMP7/WASL	16	LB-NL+ vs LB-NL-	BP	down
GO:0071705	nitrogen compound transport	16/125	170/2798	0.00308214310068089	0.0331475767431719	ADCY5/ARHGEF7/ARL6IP5/GPM6B/KIF5C/OXCT1/PPP3CA/RAPGEF4/SERINC1/SLC25A23/SNCA/STX1A/STXBP5L/TH/VAMP7/VGF	16	LB-NL+ vs LB-NL-	BP	down
GO:1900542	regulation of purine nucleotide metabolic process	7/125	45/2798	0.00329893789825615	0.0344328221423463	ADCY5/CAP2/DNM1L/PALM/PDE2A/SLC25A23/SNCA	7	LB-NL+ vs LB-NL-	BP	down
GO:1903532	positive regulation of secretion by cell	10/125	83/2798	0.00334169937669925	0.0344328221423463	ARHGEF7/CDK5/DNM1L/OXCT1/RAB3GAP1/SNCA/STX1A/STXBP5L/SYT1/VAMP7	10	LB-NL+ vs LB-NL-	BP	down
GO:1903305	regulation of regulated secretory pathway	6/125	34/2798	0.00338287375433578	0.0344328221423463	CDK5/RAB3GAP1/STX1A/SYN1/SYT1/VAMP7	6	LB-NL+ vs LB-NL-	BP	down
GO:0006812	cation transport	19/125	222/2798	0.00376934013390854	0.0376934013390854	ANK2/ATP1A1/ATP2B1/ATP2B3/ATP6V0A1/ATP6V0D1/ATP8A1/CACNA2D3/CDK5/DPP6/GNAO1/GNB5/PDE2A/PPP3CA/SCN2A/SLC25A23/SNCA/THY1/VAMP2	19	LB-NL+ vs LB-NL-	BP	down
GO:0072503	cellular divalent inorganic cation homeostasis	10/125	85/2798	0.003984788293826	0.0386867574857697	ADCY5/ANK2/AP3D1/ATP2B1/ATP2B3/GNB1/RAP1GDS1/SLC25A23/SNCA/THY1	10	LB-NL+ vs LB-NL-	BP	down
GO:0050804	modulation of synaptic transmission	11/125	99/2798	0.00400441875729897	0.0386867574857697	CDK5/CPLX2/NCDN/PPP3CA/RAB3GAP1/SNCA/STX1A/SYN1/SYT1/VAMP2/VGF	11	LB-NL+ vs LB-NL-	BP	down
GO:0032880	regulation of protein localization	20/125	241/2798	0.00422292588782197	0.0390231214194582	ADCY5/ATCAY/CDK5/DNM1L/GPM6B/NUTF2/OXCT1/PAM/PDCD5/PDE2A/PKIA/PPP3CA/RAPGEF4/RHOA/STX1A/STXBP5L/TMEM30A/VAMP2/VAMP7/WASL	20	LB-NL+ vs LB-NL-	BP	down
GO:0002274	myeloid leukocyte activation	5/125	25/2798	0.00424462022457265	0.0390231214194582	CAMK4/CPLX2/SNCA/VAMP2/VAMP7	5	LB-NL+ vs LB-NL-	BP	down
GO:0017158	regulation of calcium ion-dependent exocytosis	5/125	25/2798	0.00424462022457265	0.0390231214194582	CDK5/RAB3GAP1/STX1A/SYN1/SYT1	5	LB-NL+ vs LB-NL-	BP	down
GO:0031344	regulation of cell projection organization	15/125	160/2798	0.00432576904173158	0.0391379103775715	ARHGEF7/CDK5/OPA1/PALM/PLXNA4/PPP3CA/RAP1GAP/RAP2A/RHOA/SPG20/SYT1/THY1/TMEM30A/VAMP7/WASL	15	LB-NL+ vs LB-NL-	BP	down
GO:0045664	regulation of neuron differentiation	13/125	130/2798	0.00453596383730884	0.039931314523566	CDK5/OPA1/PALM/PLXNA4/PPP3CA/RAP1GAP/RAP2A/RHOA/SPG20/SYT1/THY1/TMEM30A/VAMP7	13	LB-NL+ vs LB-NL-	BP	down
